hsa05222	SmallCellLungCancer	10000	AKT3
hsa05222	SmallCellLungCancer	1017	CDK2
hsa05222	SmallCellLungCancer	1019	CDK4
hsa05222	SmallCellLungCancer	1021	CDK6
hsa05222	SmallCellLungCancer	1027	CDKN1B
hsa05222	SmallCellLungCancer	1030	CDKN2B
hsa05222	SmallCellLungCancer	10319	LAMC3
hsa05222	SmallCellLungCancer	10401	PIAS3
hsa05222	SmallCellLungCancer	112401	BIRC8
hsa05222	SmallCellLungCancer	1147	CHUK
hsa05222	SmallCellLungCancer	1163	CKS1B
hsa05222	SmallCellLungCancer	1282	COL4A1
hsa05222	SmallCellLungCancer	1284	COL4A2
hsa05222	SmallCellLungCancer	1286	COL4A4
hsa05222	SmallCellLungCancer	1287	COL4A5
hsa05222	SmallCellLungCancer	1288	COL4A6
hsa05222	SmallCellLungCancer	1869	E2F1
hsa05222	SmallCellLungCancer	1870	E2F2
hsa05222	SmallCellLungCancer	1871	E2F3
hsa05222	SmallCellLungCancer	207	AKT1
hsa05222	SmallCellLungCancer	208	AKT2
hsa05222	SmallCellLungCancer	2272	FHIT
hsa05222	SmallCellLungCancer	22798	LAMB4
hsa05222	SmallCellLungCancer	2335	FN1
hsa05222	SmallCellLungCancer	23533	PIK3R5
hsa05222	SmallCellLungCancer	284217	LAMA1
hsa05222	SmallCellLungCancer	317	APAF1
hsa05222	SmallCellLungCancer	329	BIRC2
hsa05222	SmallCellLungCancer	330	BIRC3
hsa05222	SmallCellLungCancer	331	XIAP
hsa05222	SmallCellLungCancer	3551	IKBKB
hsa05222	SmallCellLungCancer	3655	ITGA6
hsa05222	SmallCellLungCancer	3673	ITGA2
hsa05222	SmallCellLungCancer	3674	ITGA2B
hsa05222	SmallCellLungCancer	3675	ITGA3
hsa05222	SmallCellLungCancer	3685	ITGAV
hsa05222	SmallCellLungCancer	3688	ITGB1
hsa05222	SmallCellLungCancer	3908	LAMA2
hsa05222	SmallCellLungCancer	3909	LAMA3
hsa05222	SmallCellLungCancer	3910	LAMA4
hsa05222	SmallCellLungCancer	3911	LAMA5
hsa05222	SmallCellLungCancer	3912	LAMB1
hsa05222	SmallCellLungCancer	3913	LAMB2
hsa05222	SmallCellLungCancer	3914	LAMB3
hsa05222	SmallCellLungCancer	3915	LAMC1
hsa05222	SmallCellLungCancer	3918	LAMC2
hsa05222	SmallCellLungCancer	4149	MAX
hsa05222	SmallCellLungCancer	4609	MYC
hsa05222	SmallCellLungCancer	4790	NFKB1
hsa05222	SmallCellLungCancer	4792	NFKBIA
hsa05222	SmallCellLungCancer	4843	NOS2
hsa05222	SmallCellLungCancer	51588	PIAS4
hsa05222	SmallCellLungCancer	5290	PIK3CA
hsa05222	SmallCellLungCancer	5291	PIK3CB
hsa05222	SmallCellLungCancer	5293	PIK3CD
hsa05222	SmallCellLungCancer	5294	PIK3CG
hsa05222	SmallCellLungCancer	5295	PIK3R1
hsa05222	SmallCellLungCancer	5296	PIK3R2
hsa05222	SmallCellLungCancer	54205	CYCS
hsa05222	SmallCellLungCancer	5728	PTEN
hsa05222	SmallCellLungCancer	5743	PTGS2
hsa05222	SmallCellLungCancer	5747	PTK2
hsa05222	SmallCellLungCancer	5915	RARB
hsa05222	SmallCellLungCancer	5925	RB1
hsa05222	SmallCellLungCancer	595	CCND1
hsa05222	SmallCellLungCancer	596	BCL2
hsa05222	SmallCellLungCancer	5970	RELA
hsa05222	SmallCellLungCancer	598	BCL2L1
hsa05222	SmallCellLungCancer	6256	RXRA
hsa05222	SmallCellLungCancer	6257	RXRB
hsa05222	SmallCellLungCancer	6258	RXRG
hsa05222	SmallCellLungCancer	6502	SKP2
hsa05222	SmallCellLungCancer	7157	TP53
hsa05222	SmallCellLungCancer	7185	TRAF1
hsa05222	SmallCellLungCancer	7186	TRAF2
hsa05222	SmallCellLungCancer	7187	TRAF3
hsa05222	SmallCellLungCancer	7188	TRAF5
hsa05222	SmallCellLungCancer	7189	TRAF6
hsa05222	SmallCellLungCancer	79444	BIRC7
hsa05222	SmallCellLungCancer	842	CASP9
hsa05222	SmallCellLungCancer	8503	PIK3R3
hsa05222	SmallCellLungCancer	8517	IKBKG
hsa05222	SmallCellLungCancer	8554	PIAS1
hsa05222	SmallCellLungCancer	898	CCNE1
hsa05222	SmallCellLungCancer	9063	PIAS2
hsa05222	SmallCellLungCancer	9134	CCNE2
hsa05222	SmallCellLungCancer	9618	TRAF4
