hsa05217	BasalCellCancer	10297	APC2
hsa05217	BasalCellCancer	11211	FZD10
hsa05217	BasalCellCancer	1499	CTNNB1
hsa05217	BasalCellCancer	1855	DVL1
hsa05217	BasalCellCancer	1856	DVL2
hsa05217	BasalCellCancer	1857	DVL3
hsa05217	BasalCellCancer	2535	FZD2
hsa05217	BasalCellCancer	27148	STK36
hsa05217	BasalCellCancer	2735	GLI1
hsa05217	BasalCellCancer	2736	GLI2
hsa05217	BasalCellCancer	2737	GLI3
hsa05217	BasalCellCancer	2932	GSK3B
hsa05217	BasalCellCancer	324	APC
hsa05217	BasalCellCancer	51176	LEF1
hsa05217	BasalCellCancer	51384	WNT16
hsa05217	BasalCellCancer	51684	SUFU
hsa05217	BasalCellCancer	54361	WNT4
hsa05217	BasalCellCancer	5727	PTCH1
hsa05217	BasalCellCancer	64399	HHIP
hsa05217	BasalCellCancer	6469	SHH
hsa05217	BasalCellCancer	650	BMP2
hsa05217	BasalCellCancer	652	BMP4
hsa05217	BasalCellCancer	6608	SMO
hsa05217	BasalCellCancer	6932	TCF7
hsa05217	BasalCellCancer	6934	TCF7L2
hsa05217	BasalCellCancer	7157	TP53
hsa05217	BasalCellCancer	7471	WNT1
hsa05217	BasalCellCancer	7472	WNT2
hsa05217	BasalCellCancer	7473	WNT3
hsa05217	BasalCellCancer	7474	WNT5A
hsa05217	BasalCellCancer	7475	WNT6
hsa05217	BasalCellCancer	7476	WNT7A
hsa05217	BasalCellCancer	7477	WNT7B
hsa05217	BasalCellCancer	7478	WNT8A
hsa05217	BasalCellCancer	7479	WNT8B
hsa05217	BasalCellCancer	7480	WNT10B
hsa05217	BasalCellCancer	7481	WNT11
hsa05217	BasalCellCancer	7482	WNT2B
hsa05217	BasalCellCancer	7483	WNT9A
hsa05217	BasalCellCancer	7484	WNT9B
hsa05217	BasalCellCancer	7855	FZD5
hsa05217	BasalCellCancer	7976	FZD3
hsa05217	BasalCellCancer	80326	WNT10A
hsa05217	BasalCellCancer	81029	WNT5B
hsa05217	BasalCellCancer	8312	AXIN1
hsa05217	BasalCellCancer	8313	AXIN2
hsa05217	BasalCellCancer	8321	FZD1
hsa05217	BasalCellCancer	8322	FZD4
hsa05217	BasalCellCancer	8323	FZD6
hsa05217	BasalCellCancer	8324	FZD7
hsa05217	BasalCellCancer	8325	FZD8
hsa05217	BasalCellCancer	8326	FZD9
hsa05217	BasalCellCancer	83439	TCF7L1
hsa05217	BasalCellCancer	8643	PTCH2
hsa05217	BasalCellCancer	89780	WNT3A
